Name,Year,Tn,Tx
Navrongo,2024-03-13,28.5,42
Navrongo,2024-03-14,28.400000000000002,41.4
Navrongo,2024-03-15,26.7,41.1
Navrongo,2024-03-16,28,42.5
Navrongo,2024-03-17,24,43
Navrongo,2024-03-18,24.5,42
Navrongo,2024-03-19,29,40.5
Navrongo,2024-03-20,27.5,41.2
Navrongo,2024-03-21,27,41
Navrongo,2024-03-22,29,40.1
Navrongo,2024-03-23,28.8,40.5
Navrongo,2024-03-24,25.3,40.9
Navrongo,2024-03-25,28.5,42
Navrongo,2024-03-26,27.5,39.5
Navrongo,2024-03-27,29,41.5
Navrongo,2024-03-28,28.3,42.6
Navrongo,2024-03-29,28.5,43.7
Navrongo,2024-03-30,28.5,43
Navrongo,2024-03-31,28.5,43.800000000000004
Navrongo,2024-04-01,29.5,41.9
Navrongo,2024-04-02,30,43.5
Navrongo,2024-04-03,30,40.800000000000004
Navrongo,2024-04-04,29.2,42.4
Navrongo,2024-04-05,29,41.2
Navrongo,2024-04-06,28,40.5
Navrongo,2024-04-07,25,37.5
Navrongo,2024-04-08,28,40
Navrongo,2024-04-09,28.5,40
Navrongo,2024-04-10,28.3,40.1
Navrongo,2024-04-11,24.5,39.5
Navrongo,2024-04-12,27,39.7
Navrongo,2024-04-13,28,39.300000000000004
Navrongo,2024-04-14,26,35
Navrongo,2024-04-15,24,40.800000000000004
Navrongo,2024-04-16,26.400000000000002,40.9
Navrongo,2024-04-17,26.5,41.800000000000004
Navrongo,2024-04-18,27,44
Navrongo,2024-04-19,28,42
Navrongo,2024-04-20,29.5,41
Navrongo,2024-04-21,26.5,38.5
Navrongo,2024-04-22,25.5,38.5
Navrongo,2024-04-23,28,40.1
Navrongo,2024-04-24,28.5,42.5
Navrongo,2024-04-25,26.5,40.2
Navrongo,2024-04-26,29.5,40.800000000000004
Navrongo,2024-04-27,28.7,40.5
Navrongo,2024-04-28,27.8,40.5
Navrongo,2024-04-29,25,40
Navrongo,2024-04-30,28.2,43.5
Navrongo,NA,NA,NA
Navrongo,2024-05-01,29.1,44.6
Navrongo,2024-05-02,29,38
Navrongo,2024-05-03,29.3,40.5
Navrongo,2024-05-04,26.5,41
Navrongo,2024-05-05,29.5,42.300000000000004
Navrongo,2024-05-06,25.5,38.800000000000004
Navrongo,2024-05-07,23.5,35.7
Navrongo,2024-05-08,27,40
Navrongo,2024-05-09,26.1,38.5
Navrongo,2024-05-10,28.5,38.5
Navrongo,2024-05-11,28.6,39.5
Navrongo,2024-05-12,28,37
Navrongo,2024-05-13,22.5,32
Navrongo,2024-05-14,25.5,35.6
Navrongo,2024-05-15,27,36.7
Navrongo,2024-05-16,27.3,29
Navrongo,2024-05-17,23.900000000000002,35.5
Navrongo,2024-05-18,26.5,39.5
Navrongo,2024-05-19,27.7,37.7
Navrongo,2024-05-20,26,39.5
Navrongo,2024-05-21,27,40.5
Navrongo,2024-05-22,29,36.2
Navrongo,2024-05-23,25.5,39
Navrongo,2024-05-24,26.900000000000002,39.5
Navrongo,2024-05-25,28.6,32
Navrongo,2024-05-26,25,35
Navrongo,2024-05-27,26.2,38.800000000000004
Navrongo,2024-05-28,27.5,41
Navrongo,2024-05-29,26.5,39.5
Navrongo,2024-05-30,25.3,39.5
Navrongo,2024-05-31,24,36.800000000000004
Saltpond,2021-01-01,25,31.8
Saltpond,2021-01-02,25,32
Saltpond,2021-01-03,25.3,32.5
Saltpond,2021-01-04,24,32.2
Saltpond,2021-01-05,24.8,32.3
Saltpond,2021-01-06,25,31.400000000000002
Saltpond,2021-01-07,22.2,31.2
Saltpond,2021-01-08,23,31.3
Saltpond,2021-01-09,24.400000000000002,32.5
Saltpond,2021-01-10,24.900000000000002,31.900000000000002
Saltpond,2021-01-11,24.6,32
Saltpond,2021-01-12,23.3,31.6
Saltpond,2021-01-13,21.8,31.5
Saltpond,2021-01-14,24.400000000000002,32
Saltpond,2021-01-15,24.5,31.400000000000002
Saltpond,2021-01-16,24.5,31.900000000000002
Saltpond,2021-01-17,25,31.400000000000002
Saltpond,2021-01-18,23.8,31.3
Saltpond,2021-01-19,23.5,31.5
Saltpond,2021-01-20,24.900000000000002,31.6
Saltpond,2021-01-21,24.5,31.6
Saltpond,2021-01-22,23.6,31.2
Saltpond,2021-01-23,23.400000000000002,31
Saltpond,2021-01-24,22.3,31.5
Saltpond,2021-01-25,22.8,31.2
Saltpond,2021-01-26,23,31.5
Saltpond,2021-01-27,24.400000000000002,32
Saltpond,2021-01-28,26.8,32
Saltpond,2021-01-29,25,32.5
Saltpond,2021-01-30,22.3,32.1
Saltpond,2021-01-31,25.1,32.8
Saltpond,2021-02-01,24.5,32.7
Saltpond,2021-02-02,25.8,32.5
Saltpond,2021-02-03,25.8,32.8
Saltpond,2021-02-04,25.6,32.9
Saltpond,2021-02-05,26,31
Saltpond,2021-02-06,24.1,32.5
Saltpond,2021-02-07,25.8,33.5
Saltpond,2021-02-08,27,32
Saltpond,2021-02-09,25.3,33
Saltpond,2021-02-10,25.5,33.1
Saltpond,2021-02-11,25.5,33.2
Saltpond,2021-02-12,25.1,33
Saltpond,2021-02-13,26.400000000000002,33
Saltpond,2021-02-14,24.6,32.5
Saltpond,2021-02-15,25.5,33
Saltpond,2021-02-16,25.6,32.5
Saltpond,2021-02-17,25.3,33
Saltpond,2021-02-18,24,32.1
Saltpond,2021-02-19,24.400000000000002,32.3
Saltpond,2021-02-20,24,33
Saltpond,2021-02-21,24.8,32.4
Saltpond,2021-02-22,24.3,32.2
Saltpond,2021-02-23,24.900000000000002,32.5
Saltpond,2021-02-24,25.3,32.4
Saltpond,2021-02-25,24.2,32.5
Saltpond,2021-02-26,24,32
Saltpond,2021-02-27,24.3,32.8
Saltpond,2021-02-28,25.7,32.7
Saltpond,NA,NA,NA
Saltpond,NA,NA,NA
Saltpond,NA,NA,NA
Saltpond,2021-04-01,27.2,32.5
Saltpond,2021-04-02,27.7,33
Saltpond,2021-04-03,27.8,32.5
Saltpond,2021-04-04,25.400000000000002,32.5
Saltpond,2021-04-05,27,33.2
Saltpond,2021-04-06,25.5,33
Saltpond,2021-04-07,25.400000000000002,33
Saltpond,2021-04-08,27.2,33
Saltpond,2021-04-09,27.7,30
Saltpond,2021-04-10,24,32.4
Saltpond,2021-04-11,24.5,32.5
Saltpond,2021-04-12,25.400000000000002,32
Saltpond,2021-04-13,24.2,32.8
Saltpond,2021-04-14,24.6,33
Saltpond,2021-04-15,25.5,33
Saltpond,2021-04-16,25.5,33.3
Saltpond,2021-04-17,25.1,33
Saltpond,2021-04-18,23.7,33.3
Saltpond,2021-04-19,22.8,32.5
Saltpond,2021-04-20,25,33.1
Saltpond,2021-04-21,26,33.5
Saltpond,2021-04-22,25.5,35.1
Saltpond,2021-04-23,24,33.2
Saltpond,2021-04-24,25.5,32.5
Saltpond,2021-04-25,23.3,32.2
Saltpond,2021-04-26,25.5,33
Saltpond,2021-04-27,25.6,32.2
Saltpond,2021-04-28,23.5,32.8
Saltpond,2021-04-29,24.3,31.5
Saltpond,2021-04-30,24.7,32.5
Saltpond,NA,NA,NA
Saltpond,2021-07-01,23.1,29.900000000000002
Saltpond,2021-07-02,24.5,29.8
Saltpond,2021-07-03,23.400000000000002,28
Saltpond,2021-07-04,22,28.5
Saltpond,2021-07-05,22.5,29.5
Saltpond,2021-07-06,23.5,27.7
Saltpond,2021-07-07,24.3,28.8
Saltpond,2021-07-08,24.400000000000002,27
Saltpond,2021-07-09,24.1,28.5
Saltpond,2021-07-10,23,29.2
Saltpond,2021-07-11,22.5,28.400000000000002
Saltpond,2021-07-12,23.3,28.6
Saltpond,2021-07-13,23.7,29.8
Saltpond,2021-07-14,24.6,29
Saltpond,2021-07-15,24.7,27.5
Saltpond,2021-07-16,23.8,27.7
Saltpond,2021-07-17,23.5,28.2
Saltpond,2021-07-18,23.400000000000002,28
Saltpond,2021-07-19,23,28
Saltpond,2021-07-20,23.400000000000002,28.8
Saltpond,2021-07-21,23,28.6
Saltpond,2021-07-22,23.5,28.5
Saltpond,2021-07-23,24.2,28.6
Saltpond,2021-07-24,22.900000000000002,28.6
Saltpond,2021-07-25,21.7,28.8
Saltpond,2021-07-26,21.8,28.5
Saltpond,2021-07-27,23.1,28
Saltpond,2021-07-28,22.3,27.8
Saltpond,2021-07-29,21.8,28
Saltpond,2021-07-30,23.7,29.5
Saltpond,2021-07-31,24.6,29.7
Saltpond,2022-09-01,22.7,27.6
Saltpond,2022-09-02,22.8,27.900000000000002
Saltpond,2022-09-03,22.3,28.7
Saltpond,2022-09-04,24,28.1
Saltpond,2022-09-05,22.900000000000002,26.8
Saltpond,2022-09-06,23.3,28.3
Saltpond,2022-09-07,23.2,28.3
Saltpond,2022-09-08,22.6,28.3
Saltpond,2022-09-09,22,27.5
Saltpond,2022-09-10,22.400000000000002,29.3
Saltpond,2022-09-11,22.3,28.400000000000002
Saltpond,2022-09-12,22.8,26.5
Saltpond,2022-09-13,23.3,27.6
Saltpond,2022-09-14,22,28.5
Saltpond,2022-09-15,23,28.3
Saltpond,2022-09-16,22,28.5
Saltpond,2022-09-17,23.1,28.5
Saltpond,2022-09-18,22.7,28.5
Saltpond,2022-09-19,23.7,28.5
Saltpond,2022-09-20,23.3,24.8
Saltpond,2022-09-21,23,28.900000000000002
Saltpond,2022-09-22,23.7,29.6
Saltpond,2022-09-23,24.2,29.5
Saltpond,2022-09-24,23.5,29.7
Saltpond,2022-09-25,23.7,29.5
Saltpond,2022-09-26,23.6,27
Saltpond,2022-09-27,22.7,28
Saltpond,2022-09-28,24.3,28
Saltpond,2022-09-29,23.8,28.8
Saltpond,2022-09-30,23,28.1
Saltpond,NA,NA,NA
Saltpond,2022-10-01,24.3,27.900000000000002
Saltpond,2022-10-02,23.6,29.5
Saltpond,2022-10-03,23,29.5
Saltpond,2022-10-04,24.3,29.400000000000002
Saltpond,2022-10-05,24.5,29.3
Saltpond,2022-10-06,23.3,29.7
Saltpond,2022-10-07,24,29.5
Saltpond,2022-10-08,23.400000000000002,30
Saltpond,2022-10-09,23.5,30.5
Saltpond,2022-10-10,21,29.5
Saltpond,2022-10-11,23.6,30
Saltpond,2022-10-12,22.8,30.5
Saltpond,2022-10-13,22.400000000000002,30
Saltpond,2022-10-14,23.6,29.6
Saltpond,2022-10-15,23.400000000000002,30.1
Saltpond,2022-10-16,23.3,30.8
Saltpond,2022-10-17,23.2,30.900000000000002
Saltpond,2022-10-18,23.5,31.1
Saltpond,2022-10-19,23.3,31.2
Saltpond,2022-10-20,23.8,31.400000000000002
Saltpond,2022-10-21,22.900000000000002,30.3
Saltpond,2022-10-22,23,31.400000000000002
Saltpond,2022-10-23,24.400000000000002,30.7
Saltpond,2022-10-24,24.7,31.5
Saltpond,2022-10-25,24,31.400000000000002
Saltpond,2022-10-26,21.1,30.3
Saltpond,2022-10-27,23.6,31
Saltpond,2022-10-28,24.5,31.5
Saltpond,2022-10-29,23.5,31.2
Saltpond,2022-10-30,23,31.1
Saltpond,2022-10-31,23.6,31.5
Saltpond,2022-12-01,23.6,32
Saltpond,2022-12-02,24.7,31.5
Saltpond,2022-12-03,23.8,30.5
Saltpond,2022-12-04,23.400000000000002,32
Saltpond,2022-12-05,24,32
Saltpond,2022-12-06,24.5,32.3
Saltpond,2022-12-07,24.5,32.2
Saltpond,2022-12-08,23.7,32.2
Saltpond,2022-12-09,23.400000000000002,32.3
Saltpond,2022-12-10,23.1,32.4
Saltpond,2022-12-11,25.2,32.3
Saltpond,2022-12-12,25,32.2
Saltpond,2022-12-13,24.5,32.2
Saltpond,2022-12-14,24.5,32.5
Saltpond,2022-12-15,24.900000000000002,32.5
Saltpond,2022-12-16,24,32
Saltpond,2022-12-17,23.900000000000002,32
Saltpond,2022-12-18,24.400000000000002,32.6
Saltpond,2022-12-19,23.400000000000002,32.5
Saltpond,2022-12-20,23.2,32.4
Saltpond,2022-12-21,23.400000000000002,32.5
Saltpond,2022-12-22,23.400000000000002,32.8
Saltpond,2022-12-23,24.1,31.1
Saltpond,2022-12-24,22,32
Saltpond,2022-12-25,20.400000000000002,32.6
Saltpond,2022-12-26,20,32.5
Saltpond,2022-12-27,20,31.6
Saltpond,2022-12-28,22.8,32
Saltpond,2022-12-29,22,32.9
Saltpond,2022-12-30,23,32.5
Saltpond,2022-12-31,22.5,32.1
Saltpond,2023-01-01,20.8,32.8
Saltpond,2023-01-02,20,32.5
Saltpond,2023-01-03,22.1,32.5
Saltpond,2023-01-04,21.5,33
Saltpond,2023-01-05,22.3,32.2
Saltpond,2023-01-06,24.2,32.1
Saltpond,2023-01-07,24.5,32
Saltpond,2023-01-08,24.5,32.5
Saltpond,2023-01-09,25,33
Saltpond,2023-01-10,23.900000000000002,33.1
Saltpond,2023-01-11,23.400000000000002,32.5
Saltpond,2023-01-12,23,32.3
Saltpond,2023-01-13,23.3,32.4
Saltpond,2023-01-14,24,32.7
Saltpond,2023-01-15,23.7,32.7
Saltpond,2023-01-16,23.900000000000002,32.8
Saltpond,2023-01-17,24.400000000000002,32.6
Saltpond,2023-01-18,24.400000000000002,32.5
Saltpond,2023-01-19,24.2,33
Saltpond,2023-01-20,25.5,32.6
Saltpond,2023-01-21,23.7,32.8
Saltpond,2023-01-22,23.3,32.8
Saltpond,2023-01-23,23.1,31.5
Saltpond,2023-01-24,23.6,32.5
Saltpond,2023-01-25,24.6,32.7
Saltpond,2023-01-26,24.900000000000002,32.8
Saltpond,2023-01-27,22.3,32.6
Saltpond,2023-01-28,25.5,32.7
Saltpond,2023-01-29,23.3,32.7
Saltpond,2023-01-30,22.5,32
Saltpond,2023-01-31,24.8,32.4
Saltpond,2023-02-01,23.5,31.400000000000002
Saltpond,2023-02-02,23.5,32.2
Saltpond,2023-02-03,24,32.5
Saltpond,2023-02-04,25,32.3
Saltpond,2023-02-05,23.3,32.7
Saltpond,2023-02-06,21.5,31.900000000000002
Saltpond,2023-02-07,23.8,32
Saltpond,2023-02-08,24.5,32.6
Saltpond,2023-02-09,24.400000000000002,32
Saltpond,2023-02-10,24.5,32.5
Saltpond,2023-02-11,24.900000000000002,32.3
Saltpond,2023-02-12,25.400000000000002,32.6
Saltpond,2023-02-13,26,32.8
Saltpond,2023-02-14,25.7,32.5
Saltpond,2023-02-15,22.7,31.7
Saltpond,2023-02-16,24.3,31.7
Saltpond,2023-02-17,24.3,32.5
Saltpond,2023-02-18,23,33
Saltpond,2023-02-19,23,32
Saltpond,2023-02-20,25.400000000000002,32.2
Saltpond,2023-02-21,26,32.5
Saltpond,2023-02-22,26.900000000000002,32.7
Saltpond,2023-02-23,26.8,32.5
Saltpond,2023-02-24,25.8,32.6
Saltpond,2023-02-25,23.8,33
Saltpond,2023-02-26,22.3,32.4
Saltpond,2023-02-27,25.5,33
Saltpond,2023-02-28,24,32.5
Saltpond,NA,NA,NA
Saltpond,NA,NA,NA
Saltpond,NA,NA,NA
Saltpond,2023-03-01,25.2,32.7
Saltpond,2023-03-02,24.8,33
Saltpond,2023-03-03,26.1,32.8
Saltpond,2023-03-04,23.400000000000002,31.3
Saltpond,2023-03-05,24.400000000000002,32.2
Saltpond,2023-03-06,25.400000000000002,32.5
Saltpond,2023-03-07,23.7,29.5
Saltpond,2023-03-08,23.7,32
Saltpond,2023-03-09,25.8,32.6
Saltpond,2023-03-10,23,31.5
Saltpond,2023-03-11,25.3,32.6
Saltpond,2023-03-12,21.8,30
Saltpond,2023-03-13,24.8,32.8
Saltpond,2023-03-14,24.7,33
Saltpond,2023-03-15,25,32.8
Saltpond,2023-03-16,25.900000000000002,33.3
Saltpond,2023-03-17,25.8,33.5
Saltpond,2023-03-18,24.8,30.5
Saltpond,2023-03-19,23,32.7
Saltpond,2023-03-20,24.7,33
Saltpond,2023-03-21,24.900000000000002,33
Saltpond,2023-03-22,24.7,31.5
Saltpond,2023-03-23,22.5,33
Saltpond,2023-03-24,23.8,27.5
Saltpond,2023-03-25,22.6,32.5
Saltpond,2023-03-26,23.7,33
Saltpond,2023-03-27,25.3,32.9
Saltpond,2023-03-28,24.400000000000002,33.5
Saltpond,2023-03-29,24,33.5
Saltpond,2023-03-30,24.8,33.1
Saltpond,2023-03-31,23,33
Saltpond,2023-04-01,23.5,33.9
Saltpond,2023-04-02,23,33
Saltpond,2023-04-03,24.400000000000002,32.5
Saltpond,2023-04-04,24.5,32.7
Saltpond,2023-04-05,25.8,33.5
Saltpond,2023-04-06,25,34.2
Saltpond,2023-04-07,25.1,33.1
Saltpond,2023-04-08,24.2,33.5
Saltpond,2023-04-09,22.1,31.1
Saltpond,2023-04-10,25.3,31.5
Saltpond,2023-04-11,24.7,32.5
Saltpond,2023-04-12,25.900000000000002,33
Saltpond,2023-04-13,25.2,33
Saltpond,2023-04-14,25.8,31.5
Saltpond,2023-04-15,26.1,33
Saltpond,2023-04-16,24,34
Saltpond,2023-04-17,21.1,31.6
Saltpond,2023-04-18,25.3,33
Saltpond,2023-04-19,25.8,33.3
Saltpond,2023-04-20,24,32
Saltpond,2023-04-21,25,33.3
Saltpond,2023-04-22,26.3,32.7
Saltpond,2023-04-23,25,32.7
Saltpond,2023-04-24,25.1,32.1
Saltpond,2023-04-25,25.3,33.5
Saltpond,2023-04-26,25,30.8
Saltpond,2023-04-27,23.900000000000002,33.5
Saltpond,2023-04-28,23.400000000000002,31.400000000000002
Saltpond,2023-04-29,24.3,32.8
Saltpond,2023-04-30,22.8,32.5
Saltpond,NA,NA,NA
Saltpond,2023-05-01,25.1,33.4
Saltpond,2023-05-02,23.5,33.1
Saltpond,2023-05-03,25,34
Saltpond,2023-05-04,25,33.5
Saltpond,2023-05-05,25.3,33
Saltpond,2023-05-06,25.400000000000002,33
Saltpond,2023-05-07,22.3,31.5
Saltpond,2023-05-08,24.5,33.5
Saltpond,2023-05-09,25,33.2
Saltpond,2023-05-10,25.8,33.7
Saltpond,2023-05-11,25.6,33.5
Saltpond,2023-05-12,26.2,32.6
Saltpond,2023-05-13,25.2,33
Saltpond,2023-05-14,26,32.6
Saltpond,2023-05-15,25.5,26.8
Saltpond,2023-05-16,23,31.900000000000002
Saltpond,2023-05-17,25.3,32.7
Saltpond,2023-05-18,26,28.6
Saltpond,2023-05-19,24.3,32
Saltpond,2023-05-20,25.1,31.1
Saltpond,2023-05-21,24.8,31.1
Saltpond,2023-05-22,25.6,29.900000000000002
Saltpond,2023-05-23,23.8,32.2
Saltpond,2023-05-24,25.3,32.5
Saltpond,2023-05-25,23.6,31.3
Saltpond,2023-05-26,25.7,32.1
Saltpond,2023-05-27,25,30
Saltpond,2023-05-28,25.1,32
Saltpond,2023-05-29,25.6,32
Saltpond,2023-05-30,24.1,31.7
Saltpond,2023-05-31,24.5,31.5
Saltpond,2023-06-01,25.400000000000002,28.3
Saltpond,2023-06-02,24.1,30.6
Saltpond,2023-06-03,24.3,28.5
Saltpond,2023-06-04,24.400000000000002,29.1
Saltpond,2023-06-05,23.8,31.5
Saltpond,2023-06-06,25.1,31
Saltpond,2023-06-07,22.8,28.400000000000002
Saltpond,2023-06-08,24.5,28.400000000000002
Saltpond,2023-06-09,22.5,30.6
Saltpond,2023-06-10,25,26.6
Saltpond,2023-06-11,23.6,30.400000000000002
Saltpond,2023-06-12,23.6,30.6
Saltpond,2023-06-13,22.5,30.6
Saltpond,2023-06-14,23.1,30.400000000000002
Saltpond,2023-06-15,24,30
Saltpond,2023-06-16,24,30.5
Saltpond,2023-06-17,24.1,31
Saltpond,2023-06-18,25,30
Saltpond,2023-06-19,24.7,27.400000000000002
Saltpond,2023-06-20,23.400000000000002,27.400000000000002
Saltpond,2023-06-21,24.3,26.6
Saltpond,2023-06-22,23.400000000000002,29.1
Saltpond,2023-06-23,24,26.8
Saltpond,2023-06-24,23.2,26.2
Saltpond,2023-06-25,22.1,27.5
Saltpond,2023-06-26,23.6,28.5
Saltpond,2023-06-27,22.5,29
Saltpond,2023-06-28,23.1,28.1
Saltpond,2023-06-29,23.6,29.400000000000002
Saltpond,2023-06-30,23.2,29.6
Saltpond,NA,NA,NA
Saltpond,2023-07-01,24.2,29
Saltpond,2023-07-02,24.5,29.2
Saltpond,2023-07-03,23.7,29.400000000000002
Saltpond,2023-07-04,23.400000000000002,29.6
Saltpond,2023-07-05,22.3,29.5
Saltpond,2023-07-06,24.2,29.5
Saltpond,2023-07-07,24.2,29.3
Saltpond,2023-07-08,23.400000000000002,28.8
Saltpond,2023-07-09,24,29
Saltpond,2023-07-10,24.900000000000002,29.5
Saltpond,2023-07-11,24.900000000000002,29.5
Saltpond,2023-07-12,24.400000000000002,26
Saltpond,2023-07-13,22.6,28.8
Saltpond,2023-07-14,24.5,29.5
Saltpond,2023-07-15,24.5,30
Saltpond,2023-07-16,24.2,30.1
Saltpond,2023-07-17,24.1,28.1
Saltpond,2023-07-18,24,28.900000000000002
Saltpond,2023-07-19,23.8,29.400000000000002
Saltpond,2023-07-20,22.2,28.5
Saltpond,2023-07-21,24.3,28.8
Saltpond,2023-07-22,23.900000000000002,27.3
Saltpond,2023-07-23,23.5,26.8
Saltpond,2023-07-24,23.8,27.8
Saltpond,2023-07-25,24,28.900000000000002
Saltpond,2023-07-26,24.1,28.3
Saltpond,2023-07-27,24.400000000000002,27.1
Saltpond,2023-07-28,24.3,27
Saltpond,2023-07-29,24.400000000000002,28.7
Saltpond,2023-07-30,24.3,28.3
Saltpond,2023-07-31,24.3,27.400000000000002
Saltpond,2023-08-01,24,28.1
Saltpond,2023-08-02,24.1,28.2
Saltpond,2023-08-03,23.6,28.1
Saltpond,2023-08-04,23.5,27.8
Saltpond,2023-08-05,23.400000000000002,27.5
Saltpond,2023-08-06,23.8,28
Saltpond,2023-08-07,24.3,27.8
Saltpond,2023-08-08,24,28.1
Saltpond,2023-08-09,23.900000000000002,27.8
Saltpond,2023-08-10,23,28.3
Saltpond,2023-08-11,23.1,28.1
Saltpond,2023-08-12,23.3,28
Saltpond,2023-08-13,23.1,27.2
Saltpond,2023-08-14,23.5,27.5
Saltpond,2023-08-15,23.6,28
Saltpond,2023-08-16,23.1,29
Saltpond,2023-08-17,24,27
Saltpond,2023-08-18,23.400000000000002,27
Saltpond,2023-08-19,23.400000000000002,28.2
Saltpond,2023-08-20,22,27.5
Saltpond,2023-08-21,24,28
Saltpond,2023-08-22,23.8,28.6
Saltpond,2023-08-23,24.1,28.5
Saltpond,2023-08-24,24.3,28
Saltpond,2023-08-25,24,27.6
Saltpond,2023-08-26,24,28
Saltpond,2023-08-27,23.900000000000002,28.1
Saltpond,2023-08-28,23.6,28.400000000000002
Saltpond,2023-08-29,24.6,28.7
Saltpond,2023-08-30,24.400000000000002,28.8
Saltpond,2023-08-31,24.2,29
Saltpond,2023-09-01,24.8,29
Saltpond,2023-09-02,24,28.900000000000002
Saltpond,2023-09-03,23.6,26.5
Saltpond,2023-09-04,23,28.3
Saltpond,2023-09-05,23.400000000000002,28
Saltpond,2023-09-06,23.900000000000002,28.7
Saltpond,2023-09-07,23.6,28.7
Saltpond,2023-09-08,23.8,28.6
Saltpond,2023-09-09,24.3,27.400000000000002
Saltpond,2023-09-10,24,28.8
Saltpond,2023-09-11,24,29
Saltpond,2023-09-12,24.3,28.6
Saltpond,2023-09-13,21.400000000000002,28
Saltpond,2023-09-14,24,29
Saltpond,2023-09-15,23.900000000000002,28.5
Saltpond,2023-09-16,23.2,28.400000000000002
Saltpond,2023-09-17,24.3,28.900000000000002
Saltpond,2023-09-18,23.7,29
Saltpond,2023-09-19,23.2,29.400000000000002
Saltpond,2023-09-20,24.8,29.8
Saltpond,2023-09-21,24.2,30
Saltpond,2023-09-22,25.1,29
Saltpond,2023-09-23,21.7,28.5
Saltpond,2023-09-24,23.5,29.8
Saltpond,2023-09-25,24.8,29.8
Saltpond,2023-09-26,24.3,30.1
Saltpond,2023-09-27,24.2,30.400000000000002
Saltpond,2023-09-28,24.400000000000002,30.7
Saltpond,2023-09-29,25.2,30.8
Saltpond,2023-09-30,23.6,30.8
Saltpond,NA,NA,NA
Saltpond,2023-10-01,25.1,28.6
Saltpond,2023-10-02,24.900000000000002,30
Saltpond,2023-10-03,25.2,30
Saltpond,2023-10-04,24,29.6
Saltpond,2023-10-05,24.2,29.2
Saltpond,2023-10-06,24.1,30.7
Saltpond,2023-10-07,24.3,30.7
Saltpond,2023-10-08,23.400000000000002,30.8
Saltpond,2023-10-09,24.2,30.3
Saltpond,2023-10-10,23.400000000000002,30.2
Saltpond,2023-10-11,24.1,31
Saltpond,2023-10-12,24.3,31
Saltpond,2023-10-13,23.5,28.2
Saltpond,2023-10-14,24.1,30
Saltpond,2023-10-15,24.5,31
Saltpond,2023-10-16,23.7,30.1
Saltpond,2023-10-17,24.2,30
Saltpond,2023-10-18,21.2,30.1
Saltpond,2023-10-19,23.400000000000002,30.8
Saltpond,2023-10-20,24.3,31
Saltpond,2023-10-21,24,31.2
Saltpond,2023-10-22,24.2,31.400000000000002
Saltpond,2023-10-23,24.400000000000002,30.400000000000002
Saltpond,2023-10-24,24.5,30.7
Saltpond,2023-10-25,25.2,30.5
Saltpond,2023-10-26,25.400000000000002,31.1
Saltpond,2023-10-27,24.5,31.400000000000002
Saltpond,2023-10-28,23.5,31.8
Saltpond,2023-10-29,23.6,31.8
Saltpond,2023-10-30,25.2,32.3
Saltpond,2023-10-31,21.400000000000002,28.2
Saltpond,2023-11-01,23.1,31.7
Saltpond,2023-11-02,24.3,31.6
Saltpond,2023-11-03,25.1,32
Saltpond,2023-11-04,25.1,32
Saltpond,2023-11-05,24.400000000000002,32.2
Saltpond,2023-11-06,24,32.5
Saltpond,2023-11-07,22.900000000000002,31
Saltpond,2023-11-08,24.7,32
Saltpond,2023-11-09,24.6,31.5
Saltpond,2023-11-10,23.900000000000002,31.7
Saltpond,2023-11-11,25,31.6
Saltpond,2023-11-12,24.5,32.3
Saltpond,2023-11-13,24.5,32.2
Saltpond,2023-11-14,24.2,32.1
Saltpond,2023-11-15,23.7,32.3
Saltpond,2023-11-16,24.3,32
Saltpond,2023-11-17,24.7,32.5
Saltpond,2023-11-18,25.5,32
Saltpond,2023-11-19,25.1,32.2
Saltpond,2023-11-20,24,32.1
Saltpond,2023-11-21,25.400000000000002,32.5
Saltpond,2023-11-22,25.8,32.2
Saltpond,2023-11-23,25.6,32.4
Saltpond,2023-11-24,25.2,32.5
Saltpond,2023-11-25,23.900000000000002,30.400000000000002
Saltpond,2023-11-26,24.400000000000002,31.1
Saltpond,2023-11-27,23.400000000000002,31.900000000000002
Saltpond,2023-11-28,24.400000000000002,32.2
Saltpond,2023-11-29,24.1,32.2
Saltpond,2023-11-30,24.7,32.7
Saltpond,NA,NA,NA
Saltpond,2023-12-01,24.8,32.5
Saltpond,2023-12-02,24.3,32.9
Saltpond,2023-12-03,22.8,32.2
Saltpond,2023-12-04,24.7,32.6
Saltpond,2023-12-05,24.900000000000002,32.9
Saltpond,2023-12-06,24.7,32.5
Saltpond,2023-12-07,24.6,31.8
Saltpond,2023-12-08,23.6,32.5
Saltpond,2023-12-09,23.900000000000002,32.5
Saltpond,2023-12-10,24.5,33.3
Saltpond,2023-12-11,24.8,32.8
Saltpond,2023-12-12,24.2,32.9
Saltpond,2023-12-13,24.8,33.5
Saltpond,2023-12-14,22.5,32.5
Saltpond,2023-12-15,22.5,32.5
Saltpond,2023-12-16,24,32.7
Saltpond,2023-12-17,23.3,33.1
Saltpond,2023-12-18,24.900000000000002,33.4
Saltpond,2023-12-19,24.900000000000002,33.8
Saltpond,2023-12-20,25,34.800000000000004
Saltpond,2023-12-21,21.1,33
Saltpond,2023-12-22,23.1,34
Saltpond,2023-12-23,23.2,33.4
Saltpond,2023-12-24,25.2,33.6
Saltpond,2023-12-25,24.900000000000002,33.6
Saltpond,2023-12-26,25.5,33.9
Saltpond,2023-12-27,25.7,33.6
